#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
AFGLol.SI,16-JUN-2018,,,Equities,AF GLOBAL ORD,N/P,N/P,,SG1C01001033,,SES,SGD,1,AF Global Ltd,,41006,AF Global,SGP,,,,,A0JKHT,,,,,,,,,L38-O,558469,EUYAN,,AFGL.SI,,,,4082,,,,,ORD,,L38,AF Global Ord Shs,1398,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AGVG.SI,16-JUN-2018,,,Equities,AGV GROUP ORD,N/P,N/P,,SG1DB3000005,,SES,SGD,1,AGV Group Ltd,,115314718,AGV Group,SGP,,,,,,,,,,,,,,BYS,141108939,,,AGVG.SI,,,,3051,,,XSES,XSES,ORD,Y,1A4,Agv Group Ord Shs,1090,,esxxxx,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
AGVGbi.SI,16-JUN-2018,,,Equities,AGV GROUP ORD,N/P,N/P,,SG1DB3000005,,SES,SGD,1,AGV Group Ltd,,115314718,AGV Group,SGP,,,,,,,,,,,,,,BYS-B,141108939,,,AGVG.SI,,,,4082,,,,,ORD,,1A4,Agv Group Ord Shs,1090,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
AGVGol.SI,16-JUN-2018,,,Equities,AGV GROUP ORD,N/P,N/P,,SG1DB3000005,,SES,SGD,1,AGV Group Ltd,,115314718,AGV Group,SGP,,,,,,,,,,,,,,BYS-O,141108939,,,AGVG.SI,,,,4082,,,,,ORD,,1A4,Agv Group Ord Shs,1090,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
AIMS.SI,16-JUN-2018,,,Equities,AIMS PROPERTY SECURITIES FUND UNT,N/P,N/P,,AU000000APW5,,SES,SGD,1,Aims Property Securities Fund,,100695826,Aims Property,AUS,APW,,,,A1W9S2,,,,,,,,,BVP,101628680,MACCPS,,APW.AX,,,,3051,,,XSES,XSES,UNT,,BVP,Aims Property Securities Fund Unt,1679,,CECXXU,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,UNT
AIMSbi.SI,16-JUN-2018,,,Equities,AIMS PROPERTY SECURITIES FUND UNT,N/P,N/P,,AU000000APW5,,SES,SGD,1,Aims Property Securities Fund,,100695826,Aims Property,AUS,APW,,,,A1W9S2,,,,,,,,,BVP-B,101628680,MACCPS,,APW.AX,,,,4082,,,,,UNT,,BVP,Aims Property Securities Fund Unt,1679,,CECXXU,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,UNT
AIMSol.SI,16-JUN-2018,,,Equities,AIMS PROPERTY SECURITIES FUND UNT,N/P,N/P,,AU000000APW5,,SES,SGD,1,Aims Property Securities Fund,,100695826,Aims Property,AUS,APW,,,,A1W9S2,,,,,,,,,BVP-O,101628680,MACCPS,,APW.AX,,,,4082,,,,,UNT,,BVP,Aims Property Securities Fund Unt,1679,,CECXXU,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,UNT
AINT.SI,16-JUN-2018,,,Equities,ASCENDAS INDIA UNT,N/P,N/P,,SG1V35936920,,SES,SGD,1,Ascendas India Trust,,103624623,Ascendas India,SGP,,,,,A0MX2D,,,,,,,,,CY6U,104740424,SANIRT,,AINT.SI,,,,3051,,,XSES,XSES,UNT,Y,CY6U,Ascendas India Units,1679,MIFID-E,ESXXXX,Y,AINT.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,UNT
AINTbi.SI,16-JUN-2018,,,Equities,ASCENDAS INDIA UNT,N/P,N/P,,SG1V35936920,,SES,SGD,1,Ascendas India Trust,,103624623,Ascendas India,SGP,,,,,A0MX2D,,,,,,,,,CY6U-B,104740424,SANIRT,,AINT.SI,,,,4082,,,,,UNT,,CY6U,Ascendas India Units,1679,MIFID-E,ESXXXX,,AINT.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,UNT
AINTol.SI,16-JUN-2018,,,Equities,ASCENDAS INDIA UNT,N/P,N/P,,SG1V35936920,,SES,SGD,1,Ascendas India Trust,,103624623,Ascendas India,SGP,,,,,A0MX2D,,,,,,,,,CY6U-O,104740424,SANIRT,,AINT.SI,,,,4082,,,,,UNT,,CY6U,Ascendas India Units,1679,MIFID-E,ESXXXX,,AINT.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,UNT
ALIB.SI,16-JUN-2018,,,Equities,ALIBABA PICTURES GROUP ORD,N/P,N/P,,BMG0171W1055,,SES,HKD,1,Alibaba Pictures Group Ltd,,19837,Alibaba Pictures,HKG,,893845,,,A119V1,,,,,,,1060,,S91,1310375,INFORC,,1060.HK,,,,3051,,,XSES,XSES,ORD,,S91,Alibaba Pictures Group Ord Shs,1451,MIFID-E,ESVUFR,Y,1060.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
ALIBbi.SI,16-JUN-2018,,,Equities,ALIBABA PICTURES GROUP ORD,N/P,N/P,,BMG0171W1055,,SES,HKD,1,Alibaba Pictures Group Ltd,,19837,Alibaba Pictures,HKG,,893845,,,A119V1,,,,,,,1060,,S91-B,1310375,INFORC,,1060.HK,,,,4082,,,,,ORD,,S91,Alibaba Pictures Group Ord Shs,1451,MIFID-E,ESVUFR,,1060.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
ALIBol.SI,16-JUN-2018,,,Equities,ALIBABA PICTURES GROUP ORD,N/P,N/P,,BMG0171W1055,,SES,HKD,1,Alibaba Pictures Group Ltd,,19837,Alibaba Pictures,HKG,,893845,,,A119V1,,,,,,,1060,,S91-O,1310375,INFORC,,1060.HK,,,,4082,,,,,ORD,,S91,Alibaba Pictures Group Ord Shs,1451,MIFID-E,ESVUFR,,1060.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
ALLI.SI,16-JUN-2018,,,Equities,ALLIANCE MINERAL ASSETS ORD,N/P,N/P,,AU0000XINEV7,,SES,SGD,1,Alliance Mineral Assets Ltd,,114338307,Alliance Mineral,AUS,,,,,,,,,,,,,,40F,126578678,,,ALLI.SI,,,,3051,,,XSCA,XSCA,ORD,Y,40F,Alliance Mineral Assets Ord Shs,1077,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
ALLIbi.SI,16-JUN-2018,,,Equities,ALLIANCE MINERAL ASSETS ORD,N/P,N/P,,AU0000XINEV7,,SES,SGD,1,Alliance Mineral Assets Ltd,,114338307,Alliance Mineral,AUS,,,,,,,,,,,,,,40F-B,126578678,,,ALLI.SI,,,,4082,,,,,ORD,,40F,Alliance Mineral Assets Ord Shs,1077,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
ALLIol.SI,16-JUN-2018,,,Equities,ALLIANCE MINERAL ASSETS ORD,N/P,N/P,,AU0000XINEV7,,SES,SGD,1,Alliance Mineral Assets Ltd,,114338307,Alliance Mineral,AUS,,,,,,,,,,,,,,40F-O,126578678,,,ALLI.SI,,,,4082,,,,,ORD,,40F,Alliance Mineral Assets Ord Shs,1077,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
ALLT.SI,16-JUN-2018,,,Equities,ALLIED TECHNOLOGIES ORD,N/P,N/P,,SG1O07910928,,SES,SGD,1,Allied Technologies Ltd,,100041201,Allied Tech,SGP,,,,,250818,,,,,,,,,A13,100157000,ALSING,,ALLT.SI,,,,3051,,,XSES,XSES,ORD,Y,A13,Allied Technologies Ord Shs,1145,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
ALLTbi.SI,16-JUN-2018,,,Equities,ALLIED TECHNOLOGIES ORD,N/P,N/P,,SG1O07910928,,SES,SGD,1,Allied Technologies Ltd,,100041201,Allied Tech,SGP,,,,,250818,,,,,,,,,A13-B,100157000,ALSING,,ALLT.SI,,,,4082,,,,,ORD,,A13,Allied Technologies Ord Shs,1145,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ALLTol.SI,16-JUN-2018,,,Equities,ALLIED TECHNOLOGIES ORD,N/P,N/P,,SG1O07910928,,SES,SGD,1,Allied Technologies Ltd,,100041201,Allied Tech,SGP,,,,,250818,,,,,,,,,A13-O,100157000,ALSING,,ALLT.SI,,,,4082,,,,,ORD,,A13,Allied Technologies Ord Shs,1145,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ALPH.SI,16-JUN-2018,,,Equities,ALPHA ENERGY HOLDINGS ORD,N/P,N/P,,SG2D85975506,,SES,SGD,1,Alpha Energy Holdings Ltd,,106193916,Alpha Energy,SGP,,,,,A113Y1,,,,,,,,,5TS,115994039,,,ALPH.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5TS,Alpha Energy Holdings Ord Shs,1790,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
ALPHbi.SI,16-JUN-2018,,,Equities,ALPHA ENERGY HOLDINGS ORD,N/P,N/P,,SG2D85975506,,SES,SGD,1,Alpha Energy Holdings Ltd,,106193916,Alpha Energy,SGP,,,,,A113Y1,,,,,,,,,5TS-B,115994039,,,ALPH.SI,,,,4082,,,,,ORD,,5TS,Alpha Energy Holdings Ord Shs,1790,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
ALPHol.SI,16-JUN-2018,,,Equities,ALPHA ENERGY HOLDINGS ORD,N/P,N/P,,SG2D85975506,,SES,SGD,1,Alpha Energy Holdings Ltd,,106193916,Alpha Energy,SGP,,,,,A113Y1,,,,,,,,,5TS-O,115994039,,,ALPH.SI,,,,4082,,,,,ORD,,5TS,Alpha Energy Holdings Ord Shs,1790,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
AMHL.SI,16-JUN-2018,,,Equities,ASIAN MICRO HOLDINGS ORD,N/P,N/P,,SG1H05873721,,SES,SGD,1,Asian Micro Holdings Ltd,,138239,Asian Micro Hldg,SGP,,,,,A0MW7X,,,,,,,,,585,6687886,ASAMCR,,AMHL.SI,,,,3051,,,XSCA,XSCA,ORD,Y,585,Asian Micro Holdings Ord Shs,1206,,ESVUFR,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
AMHLbi.SI,16-JUN-2018,,,Equities,ASIAN MICRO HOLDINGS ORD,N/P,N/P,,SG1H05873721,,SES,SGD,1,Asian Micro Holdings Ltd,,138239,Asian Micro Hldg,SGP,,,,,A0MW7X,,,,,,,,,585-B,6687886,ASAMCR,,AMHL.SI,,,,4082,,,,,ORD,,585,Asian Micro Holdings Ord Shs,1206,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AMHLol.SI,16-JUN-2018,,,Equities,ASIAN MICRO HOLDINGS ORD,N/P,N/P,,SG1H05873721,,SES,SGD,1,Asian Micro Holdings Ltd,,138239,Asian Micro Hldg,SGP,,,,,A0MW7X,,,,,,,,,585-O,6687886,ASAMCR,,AMHL.SI,,,,4082,,,,,ORD,,585,Asian Micro Holdings Ord Shs,1206,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AMPL.SI,16-JUN-2018,,,Equities,AMPLEFIELD ORD,N/P,N/P,,SG1AG0000003,,SES,SGD,1,Amplefield Ltd,,68426,Amplefield,MYS,,893892,,,A14NN2,,,,,,,,,AOF,1391905,CAMMEC,,AMPL.SI,,,,3051,,,XSES,XSES,ORD,Y,AOF,Amplefield Ord Shs,1783,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
AMPLbi.SI,16-JUN-2018,,,Equities,AMPLEFIELD ORD,N/P,N/P,,SG1AG0000003,,SES,SGD,1,Amplefield Ltd,,68426,Amplefield,MYS,,893892,,,A14NN2,,,,,,,,,AOF-B,1391905,CAMMEC,,AMPL.SI,,,,4082,,,,,ORD,,C60,Amplefield Ord Shs,1783,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AMPLol.SI,16-JUN-2018,,,Equities,AMPLEFIELD ORD,N/P,N/P,,SG1AG0000003,,SES,SGD,1,Amplefield Ltd,,68426,Amplefield,MYS,,893892,,,A14NN2,,,,,,,,,AOF-O,1391905,CAMMEC,,AMPL.SI,,,,4082,,,,,ORD,,C60,Amplefield Ord Shs,1783,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AMRA.SI,16-JUN-2018,,,Equities,AMARA HOLDINGS ORD,N/P,N/P,,SG1F08854688,,SES,SGD,1,Amara Holdings Ltd,,117777,Amara Hldgs,SGP,,,,,931440,,,,,,,,,A34,4133875,AMARAH,,AMRA.SI,,,,3051,,,XSES,XSES,ORD,Y,A34,Amara Holdings Ord Shs,1398,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
AMRAbi.SI,16-JUN-2018,,,Equities,AMARA HOLDINGS ORD,N/P,N/P,,SG1F08854688,,SES,SGD,1,Amara Holdings Ltd,,117777,Amara Hldgs,SGP,,,,,931440,,,,,,,,,A34-B,4133875,AMARAH,,AMRA.SI,,,,4082,,,,,ORD,,A34,Amara Holdings Ord Shs,1398,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AMRAol.SI,16-JUN-2018,,,Equities,AMARA HOLDINGS ORD,N/P,N/P,,SG1F08854688,,SES,SGD,1,Amara Holdings Ltd,,117777,Amara Hldgs,SGP,,,,,931440,,,,,,,,,A34-O,4133875,AMARAH,,AMRA.SI,,,,4082,,,,,ORD,,A34,Amara Holdings Ord Shs,1398,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ANAN.SI,16-JUN-2018,,,Equities,ANAN INTERNATIONAL ORD,N/P,N/P,,BMG036111034,,SES,SGD,1,AnAn International Ltd,,101721524,AnAn Intl,SGP,,,,,A2DYQS,,,,,,,,,Y35,102635745,SNETGP,,ANAN.SI,,,,3051,,,XSES,XSES,ORD,Y,Y35,Anan International Ord Shs,1013,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
ANANbi.SI,16-JUN-2018,,,Equities,ANAN INTERNATIONAL ORD,N/P,N/P,,BMG036111034,,SES,SGD,1,AnAn International Ltd,,101721524,AnAn Intl,SGP,,,,,A2DYQS,,,,,,,,,Y35-B,102635745,SNETGP,,ANAN.SI,,,,4082,,,,,ORD,,Y35,Anan International Ord Shs,1013,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ANANol.SI,16-JUN-2018,,,Equities,ANAN INTERNATIONAL ORD,N/P,N/P,,BMG036111034,,SES,SGD,1,AnAn International Ltd,,101721524,AnAn Intl,SGP,,,,,A2DYQS,,,,,,,,,Y35-O,102635745,SNETGP,,ANAN.SI,,,,4082,,,,,ORD,,Y35,Anan International Ord Shs,1013,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ANCH.SI,16-JUN-2018,,,Equities,ANCHOR RESOURCES ORD,N/P,N/P,,SG1CG7000002,,SES,SGD,1,Anchor Resources Ltd,,114993980,Anchor Resources,MYS,,,,,,,,,,,,,,43E,137674222,,,ANCH.SI,,,,3051,,,XSCA,XSCA,ORD,Y,43E,Anchor Resources Ord Shs,1071,,esxxxx,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
ANCHbi.SI,16-JUN-2018,,,Equities,ANCHOR RESOURCES ORD,N/P,N/P,,SG1CG7000002,,SES,SGD,1,Anchor Resources Ltd,,114993980,Anchor Resources,MYS,,,,,,,,,,,,,,43E-B,137674222,,,ANCH.SI,,,,4082,,,,,ORD,,43E,Anchor Resources Ord Shs,1071,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
ANCHol.SI,16-JUN-2018,,,Equities,ANCHOR RESOURCES ORD,N/P,N/P,,SG1CG7000002,,SES,SGD,1,Anchor Resources Ltd,,114993980,Anchor Resources,MYS,,,,,,,,,,,,,,43E-O,137674222,,,ANCH.SI,,,,4082,,,,,ORD,,43E,Anchor Resources Ord Shs,1071,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
ANHL.SI,16-JUN-2018,,,Equities,ANNICA HOLDINGS ORD,N/P,N/P,,SG1J70891671,,SES,SGD,1,Annica Holdings Ltd,,156471,Annica Holdings,SGP,,,,,A113XZ,,,,,,,,,5AL,9516998,OCULUS,,ANHL.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5AL,Annica Holdings Ord Shs,1020,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
ANHLbi.SI,16-JUN-2018,,,Equities,ANNICA HOLDINGS ORD,N/P,N/P,,SG1J70891671,,SES,SGD,1,Annica Holdings Ltd,,156471,Annica Holdings,SGP,,,,,A113XZ,,,,,,,,,5AL-B,9516998,OCULUS,,ANHL.SI,,,,4082,,,,,ORD,,5AL,Annica Holdings Ord Shs,1020,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ANHLol.SI,16-JUN-2018,,,Equities,ANNICA HOLDINGS ORD,N/P,N/P,,SG1J70891671,,SES,SGD,1,Annica Holdings Ltd,,156471,Annica Holdings,SGP,,,,,A113XZ,,,,,,,,,5AL-O,9516998,OCULUS,,ANHL.SI,,,,4082,,,,,ORD,,5AL,Annica Holdings Ord Shs,1020,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ANIH.SI,16-JUN-2018,,,Equities,ANCHUN INTERNATIONAL HOLDINGS ORD,N/P,N/P,,SG1CI5000000,,SES,SGD,1,Anchun International Holdings Ltd,,107921231,Anchun Intl,CHN,,,,,,,,,,,,,,BTX,112546937,,,ANIH.SI,,,,3051,,,XSES,XSES,ORD,Y,BTX,Anchun International Holdings Ord Shs,1145,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
ANIHbi.SI,16-JUN-2018,,,Equities,ANCHUN INTERNATIONAL HOLDINGS ORD,N/P,N/P,,SG1CI5000000,,SES,SGD,1,Anchun International Holdings Ltd,,107921231,Anchun Intl,CHN,,,,,,,,,,,,,,BTX-B,112546937,,,ANIH.SI,,,,4082,,,,,ORD,,BTX,Anchun International Holdings Ord Shs,1145,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
ANIHol.SI,16-JUN-2018,,,Equities,ANCHUN INTERNATIONAL HOLDINGS ORD,N/P,N/P,,SG1CI5000000,,SES,SGD,1,Anchun International Holdings Ltd,,107921231,Anchun Intl,CHN,,,,,,,,,,,,,,BTX-O,112546937,,,ANIH.SI,,,,4082,,,,,ORD,,BTX,Anchun International Holdings Ord Shs,1145,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
ANTE.SI,16-JUN-2018,,,Equities,ANWELL TECHNOLOGIES ORD,N/P,N/P,,SG1X63941782,,SES,SGD,1,Anwell Technologies Ltd,,100618205,Anwell Tech,HKG,,,,,A0RK7R,,,,,,,,,G5X,101474411,ANWELL,,ANTE.SI,,,,3051,,,XSES,XSES,ORD,Y,G5X,Anwell Technologies Ord Shs,1789,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
ANTEbi.SI,16-JUN-2018,,,Equities,ANWELL TECHNOLOGIES ORD,N/P,N/P,,SG1X63941782,,SES,SGD,1,Anwell Technologies Ltd,,100618205,Anwell Tech,HKG,,,,,A0RK7R,,,,,,,,,G5X-B,101474411,ANWELL,,ANTE.SI,,,,4082,,,,,ORD,,G5X,Anwell Technologies Ord Shs,1789,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
ANTEol.SI,16-JUN-2018,,,Equities,ANWELL TECHNOLOGIES ORD,N/P,N/P,,SG1X63941782,,SES,SGD,1,Anwell Technologies Ltd,,100618205,Anwell Tech,HKG,,,,,A0RK7R,,,,,,,,,G5X-O,101474411,ANWELL,,ANTE.SI,,,,4082,,,,,ORD,,G5X,Anwell Technologies Ord Shs,1789,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AOIL.SI,16-JUN-2018,,,Equities,AP OIL INTERNATIONAL ORD,N/P,N/P,,SG1K10892752,,SES,SGD,1,AP Oil International Ltd,,157983,AP Oil Intl,SGP,,,,,675838,,,,,,,,,5AU,9790431,APOILS,,AOIL.SI,,,,3051,,,XSES,XSES,ORD,Y,5AU,AP Oil International Ord Shs,1011,MIFID-E,ESVUFR,Y,AOIL.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
AOILbi.SI,16-JUN-2018,,,Equities,AP OIL INTERNATIONAL ORD,N/P,N/P,,SG1K10892752,,SES,SGD,1,AP Oil International Ltd,,157983,AP Oil Intl,SGP,,,,,675838,,,,,,,,,5AU-B,9790431,APOILS,,AOIL.SI,,,,4082,,,,,ORD,,5AU,AP Oil International Ord Shs,1011,MIFID-E,ESVUFR,,AOIL.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AOILol.SI,16-JUN-2018,,,Equities,AP OIL INTERNATIONAL ORD,N/P,N/P,,SG1K10892752,,SES,SGD,1,AP Oil International Ltd,,157983,AP Oil Intl,SGP,,,,,675838,,,,,,,,,5AU-O,9790431,APOILS,,AOIL.SI,,,,4082,,,,,ORD,,5AU,AP Oil International Ord Shs,1011,MIFID-E,ESVUFR,,AOIL.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
AOXI.SI,16-JUN-2018,,,Equities,AOXIN Q & M DENTAL GRP ORD,N/P,N/P,,SG1DF9000000,,SES,SGD,1,Aoxin Q & M Dental Group Ltd,,111359424,Aoxin Q & M,CHN,,,,,,,,,,,,,,1D4,145083890,,,AOXI.SI,,,,3051,,,XSCA,XSCA,ORD,Y,1D4,Aoxin Q & M Dental Group Ord Shs,1717,,esxxxx,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
AOXIbi.SI,16-JUN-2018,,,Equities,AOXIN Q & M DENTAL GRP ORD,N/P,N/P,,SG1DF9000000,,SES,SGD,1,Aoxin Q & M Dental Group Ltd,,111359424,Aoxin Q & M,CHN,,,,,,,,,,,,,,1D4-B,145083890,,,AOXI.SI,,,,4082,,,,,ORD,,1D4,Aoxin Q & M Dental Group Ord Shs,1717,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
AOXIol.SI,16-JUN-2018,,,Equities,AOXIN Q & M DENTAL GRP ORD,N/P,N/P,,SG1DF9000000,,SES,SGD,1,Aoxin Q & M Dental Group Ltd,,111359424,Aoxin Q & M,CHN,,,,,,,,,,,,,,1D4-O,145083890,,,AOXI.SI,,,,4082,,,,,ORD,,1D4,Aoxin Q & M Dental Group Ord Shs,1717,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
APAC.SI,16-JUN-2018,,,Equities,APAC REALTY ORD,N/P,N/P,,SG1DJ0000001,,SES,SGD,1,APAC Realty Ltd,,113453202,APAC Realty,SGP,,,,,,,,,,,,,,CLN,147711387,,,APAC.SI,,,,3051,,,XSES,XSES,ORD,Y,CLN,Apac Realty Ord Shs,1673,,esxxxx,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
APACbi.SI,16-JUN-2018,,,Equities,APAC REALTY ORD,N/P,N/P,,SG1DJ0000001,,SES,SGD,1,APAC Realty Ltd,,113453202,APAC Realty,SGP,,,,,,,,,,,,,,CLN-B,147711387,,,APAC.SI,,,,4082,,,,,ORD,,CLN,Apac Realty Ord Shs,1673,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
APACol.SI,16-JUN-2018,,,Equities,APAC REALTY ORD,N/P,N/P,,SG1DJ0000001,,SES,SGD,1,APAC Realty Ltd,,113453202,APAC Realty,SGP,,,,,,,,,,,,,,CLN-O,147711387,,,APAC.SI,,,,4082,,,,,ORD,,CLN,Apac Realty Ord Shs,1673,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
APST.SI,16-JUN-2018,,,Equities,ASIA PACIFIC STRATEGIC INV ORD,N/P,N/P,,SG2B89959318,,SES,SGD,1,Asia Pacific Strategic Investments Ltd,,101958562,Asia Pacific,SGP,,,,,A1H4KE,,,,,,,,,5RA,105244024,ASPSIV,,APST.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5RA,Asia Pacific Strategic Investments Ord Shs,1596,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
APSTbi.SI,16-JUN-2018,,,Equities,ASIA PACIFIC STRATEGIC INV ORD,N/P,N/P,,SG2B89959318,,SES,SGD,1,Asia Pacific Strategic Investments Ltd,,101958562,Asia Pacific,SGP,,,,,A1H4KE,,,,,,,,,5RA-B,105244024,ASPSIV,,APST.SI,,,,4082,,,,,ORD,,5RA,Asia Pacific Strategic Investments Ord Shs,1596,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
APSTol.SI,16-JUN-2018,,,Equities,ASIA PACIFIC STRATEGIC INV ORD,N/P,N/P,,SG2B89959318,,SES,SGD,1,Asia Pacific Strategic Investments Ltd,,101958562,Asia Pacific,SGP,,,,,A1H4KE,,,,,,,,,5RA-O,105244024,ASPSIV,,APST.SI,,,,4082,,,,,ORD,,5RA,Asia Pacific Strategic Investments Ord Shs,1596,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
